symbol,fractionable
LCSHY,False
YAHOY,False
STYDF,False
IGLDF,False
LRDG,False
LNDNS,False
TSHCF,False
XTMIF,False
TAUG,False
FCVFF,False
TAGYY,False
LAREF,False
AAVVF,False
OSGWS,False
POAHF,False
PEMIF,False
CHNXF,False
SFTKF,False
RSEIS,False
QTEYF,False
GMEI,False
NHHEF,False
LGAH,False
KTHUF,False
FLWBF,False
BGJTF,False
SNPTF,False
WLSI,False
PKBAF,False
ICGRY,False
AAMMF,False
APMRF,False
LUPGF,False
RTBRF,False
DEVOY,False
INOH,False
RDFD,False
KRRTF,False
UUMMF,False
CHVKY,False
CGLCF,False
LGYV,False
OROPF,False
IVCGF,False
HFBA,False
INGKY,False
PRMY,False
LKADF,False
HCHDF,False
WDMTF,False
AZLGF,False
IVPEF,False
JAPPF,False
MRLWF,False
DVTC,False
JNBYF,False
PCPDF,False
MBGH,False
ONEXF,False
GRRTF,False
ZTCOY,False
SIXGF,False
VDRM,False
HZNDF,False
MCESF,False
SFDL,False
CKEFF,False
BRSYF,False
NBGIF,False
FTDPF,False
SAGD,False
BKUH,False
KRNMF,False
PTHIF,False
NWPG,False
AVPI,False
KTPPF,False
EENC,False
VLOUF,False
OSOTF,False
KRSOF,False
RUDQF,False
VRSEF,False
FSPKF,False
HLYK,False
PGENY,False
ATPHF,False
CNPTF,False
MMCLF,False
CMMMF,False
GELYF,False
AICMF,False
PEMC,False
HUMGF,False
EBOSY,False
SYCRF,False
GYST,False
IFMDF,False
TYGIF,False
ABLZF,False
TXWHF,False
RREIF,False
PREGF,False
LLBO,False
MODC,False
VANTF,False
BBSRF,False
SNDZ,False
FFMR,False
CKALF,False
ZWPEF,False
ASPHF,False
TVBCF,False
EIV,False
FNMAL,False
ALMMF,False
EKCS,False
MECNY,False
ESMC,False
HQGE,False
BPAQF,False
ELTTF,False
RKAGY,False
INDR,False
CELPQ,False
PRCF,False
YTLCF,False
ISGAF,False
AGHC,False
TSLRF,False
SOHGF,False
EQKR,False
EVGDQ,False
ISACF,False
FTXGF,False
PNRLY,False
LGNZZ,False
MHGUP,False
AAALY,False
SNTE,False
AYGUY,False
CRCM,False
CTIHY,False
MXCHF,False
GDVTZ,False
EGPLF,False
SVBM,False
AILIP,False
BMBLF,False
NBRNF,False
PUKPF,False
PPERF,False
RCVES,False
TISNF,False
PMMEF,False
RAFI,False
LSANF,False
EVAHF,False
LMSQF,False
KATSF,False
BLBLF,False
TRATF,False
BMGRF,False
MNXBY,False
SPLTF,False
VSRV,False
HMCBF,False
SQCF,False
MAUTF,False
CKYS,False
PTNRF,False
ARME,False
BRSS,False
ZULU,False
DDEJF,False
LMSC,False
WIPKF,False
OILFF,False
EXETF,False
CASBF,False
AYAAY,False
KRYAF,False
PATLF,False
LYXFF,False
ZMWYF,False
PUFLF,False
XSHLF,False
GLFN,False
LCNTU,False
FCHRF,False
FITY,False
XTGRF,False
MOBEF,False
ULIHF,False
CDTI,False
SVRZF,False
CHBGF,False
AKRFF,False
WLBMF,False
COF.PRF,False
CGSHY,False
GRPRF,False
BMBOY,False
RHBTS,False
WTNTF,False
HRBR,False
EDESY,False
EGYF,False
TLRDQ,False
BRIBF,False
AANNF,False
MRVSY,False
BNKHF,False
LBYYQ,False
MRDY,False
AMGY,False
NHLI,False
HAVLF,False
OFSI,False
LTHUQ,False
ASCN,False
HREEF,False
ROKRF,False
ATLLF,False
CDXFF,False
GBLP,False
ANTH,False
NWDHU,False
MHIHF,False
AAFRF,False
BMDPF,False
PQEFF,False
TRII,False
IOIOF,False
PDNLA,False
IPWLK,False
HINKF,False
KURRF,False
ANGMF,False
EPEGQ,False
VGLIF,False
LMIBL,False
SKLYF,False
ATSKF,False
GSMGF,False
TKCCF,False
AMRT,False
VKIN,False
TSCIF,False
AIVAF,False
EXLGF,False
PTEPF,False
SVGAF,False
OMID,False
KCCFF,False
DNSKF,False
SOLS,False
FNTOF,False
OGFGY,False
HCPHF,False
EKZRF,False
HCMC,False
BZIC,False
TSIOF,False
AZTEF,False
GAZZF,False
GEBEY,False
UAHC,False
ARSRF,False
TPDNF,False
HSCEF,False
SPXSY,False
DATWY,False
EDVR,False
VYGVQ,False
SRUS,False
WNARF,False
PHDWY,False
RCKNS,False
RGRG,False
PXPEF,False
NDGPY,False
CELV,False
OSGVS,False
CGKEY,False
URBT,False
CRMIF,False
NWTCF,False
RIGH,False
XISHY,False
ASMVF,False
RLTR,False
ECXJ,False
TRKX,False
GOFPY,False
CPRHF,False
SETO,False
SWDCF,False
MTHRF,False
HBOSF,False
SNRY,False
PDIV,False
VEGYF,False
GDNPF,False
FGFI,False
IPHYF,False
DUERF,False
SNTAF,False
GLPEY,False
BPIGF,False
GTOR,False
TTXP,False
CRYCY,False
CTCC,False
VTGFF,False
PLSNF,False
GLPJF,False
RVBR,False
TLKGY,False
ELKEF,False
SSTEF,False
GULTU,False
NFINF,False
RSVLS,False
SERNF,False
WIHLY,False
JBTC,False
HAHI,False
VCVOF,False
PRKCF,False
JDHIF,False
AFFL,False
CMBXF,False
GNZUF,False
ENZC,False
PRRE,False
CNNC,False
KTYCF,False
RELV,False
AITLF,False
EVTZF,False
ADKIL,False
RYHTY,False
ZXAIY,False
SVTRF,False
HKSHF,False
TSYHF,False
ADFS,False
CUBUF,False
CJPRF,False
GSTN,False
CCAQ,False
TRTI,False
DLYT,False
HMNU,False
BPIRF,False
ABANF,False
SGGKY,False
PDER,False
COMCF,False
AHGIF,False
FFGI,False
IRXTF,False
VRBCF,False
HNGZY,False
BKKXF,False
STMNF,False
SWDAF,False
PTRC,False
CDUTF,False
CHZQ,False
TWER,False
FTEG,False
HXGBF,False
IGDFF,False
CUAEF,False
BHOOY,False
LEAS,False
AIVN,False
ATVK,False
BRDBF,False
RIGG,False
DHSBF,False
KTSUF,False
FNRN,False
UTWTF,False
IGGHY,False
GMJOF,False
FMELF,False
BOLV,False
RSSWS,False
STLJF,False
SPMYY,False
CTAUF,False
AMOVF,False
DNERF,False
PWLK,False
FGLDF,False
ARKTF,False
LPTI,False
DRREF,False
YHEKF,False
SNLC,False
HCGS,False
BLAGF,False
RSBAS,False
BHGSF,False
CMVLF,False
ELTLF,False
MHGI,False
PCASF,False
OXINF,False
GEMZ,False
AFFU,False
SPRV,False
BLKCF,False
GSGTF,False
BUSC,False
RRDMF,False
MOBIF,False
HLPPF,False
CRCBY,False
BLGO,False
HUZNF,False
TBEV,False
EHIC,False
SPGHF,False
BCTCF,False
FGEB,False
ISSXF,False
TUALF,False
DLTA,False
CLOW,False
IIVPF,False
CPOUF,False
CHEOY,False
BENZF,False
SAFS,False
CFEGF,False
MTWTF,False
NOHHF,False
DHYDF,False
SKSBF,False
SLLN,False
BLDV,False
ZIJMY,False
DIALF,False
RKOS,False
ATLFF,False
CFNCF,False
VETTF,False
CBRJ,False
BLGPY,False
SWDHY,False
ATMH,False
PIONF,False
PTMGF,False
AWGL,False
SUIFF,False
IICN,False
GMYOY,False
REMJS,False
SFSVF,False
CLHLF,False
CEVIF,False
RYLHF,False
HQDA,False
ISDHF,False
FXBY,False
PCELF,False
NPTSF,False
ENAKF,False
TSLTF,False
CGPZF,False
PFBOF,False
SCVX,True
FRTAY,False
VYRE,False
SPTJF,False
GMER,False
WWLNF,False
RSFFS,False
HUIPF,False
VIAYY,False
PLDGP,False
IXOG,False
NHNCF,False
HAWPF,False
LFYEF,False
EDEYF,False
MJGCF,False
PTLKF,False
SGAMY,False
DCHPF,False
PEMSF,False
JETR,False
AKRBF,False
ASOZF,False
IICBF,False
WYLDF,False
CSSPF,False
NCPLL,False
KMSHF,False
MVES,False
PCSO,False
VOSSY,False
DAHSF,False
VHLD,False
APPEF,False
SVIN,False
SKKY,False
CVTGF,False
SILXY,False
ROCLF,False
OTSFS,False
MGFRF,False
ROYMY,False
HZNSF,False
SLXXF,False
ILKAF,False
MYPHY,False
MOVAA,False
SCNG,False
MRCR,False
SHIOF,False
PTLPF,False
PPBV,False
MEGGF,False
VDQSF,False
HHULY,False
FRRVY,False
BLTHF,False
MAUSY,False
BLMIF,False
RLDCF,False
HPYCF,False
BTSEF,False
PKCOF,False
SSHPF,False
MKYSF,False
PTMEY,False
MELR,False
DPWW,False
RFCS,False
CVVRF,False
CHCJY,False
MLGAF,False
MDDCF,False
AKBKF,False
PLKT,False
NNXXY,False
YIGRF,False
NVGNF,False
ISDDF,False
FBSI,False
ELOKY,False
BTOF,False
VNRDF,False
AKCPF,False
MYYGF,False
APHIF,False
CRHHF,False
SSCDF,False
MUKCF,False
CLSH,False
IVHI,False
WSNAF,False
MTPTF,False
ATIG,False
SLJB,False
FTMDF,False
UPGGY,False
INVVY,False
TLIF,False
IDTVF,False
AYTEF,False
CNAAF,False
HYEVF,False
IHPSF,False
BBXIA,False
NPTX,False
079ESC026,False
CLBN,False
MRGIF,False
SOFWF,False
PLFRY,False
RSBLS,False
HOCFF,False
DDRLF,False
STKKF,False
ACXIF,False
SGPPF,False
FMFG,False
MRGRY,False
MJCO,False
PHGUF,False
ELLKY,False
MGLG,False
SAPX,False
SREDF,False
MTLHY,False
RSJBS,False
AMHGQ,False
WRPT,False
HHER,False
AIFLF,False
ANZRF,False
HACBY,False
ARHHS,False
QGSI,False
AETUF,False
ENGT,False
SCTGF,False
NWXJ,False
BOIVF,False
KMGLF,False
AGCZ,False
RSBOS,False
BYHFF,False
UNXP,False
EVSLF,False
APXZF,False
SNVP,False
ANDXF,False
ASCJF,False
LQRCF,False
ULFS,False
EKGGF,False
ZNXT,False
GFGU,False
GCEI,False
CBSI,False
ZHUZF,False
FCAFF,False
MONRF,False
APLO,False
FXSRF,False
RSSLS,False
ADMT,False
TKBIF,False
GELNF,False
SSCHF,False
ENYNF,False
KCEEY,False
ZCSH,False
SHPHY,False
CLZNY,False
HMPSF,False
KTBA,False
NIABY,False
EGRNY,False
RSSKS,False
RDUFF,False
GHAV,False
STUO,False
AGXXF,False
HNTUF,False
CNLHP,False
TOCOF,False
SNPPF,False
EXNN,False
JINFF,False
JALA,False
RNFTF,False
NRKBY,False
KROEF,False
ETRUF,False
CCOB,False
BLIBQ,False
EQGPF,False
PSCR,False
CZBS,False
ISRMF,False
BITW,False
SHVLF,False
COGDF,False
SYNE,False
CLCGY,False
KMGIF,False
PPRW,False
BSPDY,False
FJTSF,False
ABOIF,False
OGSGS,False
TUGAF,False
MJPNF,False
DACHF,False
ONLPF,False
PUTKY,False
CGOLF,False
GELV,False
STMEF,False
ZMPLF,False
CCFN,False
GELGF,False
JIUMF,False
KBRS,False
TNGRF,False
GASXF,False
AZZTF,False
BYSD,False
RGDXQ,False
MAOTF,False
VLBI,False
HIRRF,False
NFTI,False
RYMM,False
GRTYA,False
SDLDF,False
ITRO,False
WHELF,False
AMXEF,False
TEGY,False
FNMFN,False
RVVDS,False
TYBT,False
LKSGF,False
YITD,False
SJMRF,False
CGECF,False
BJGBF,False
SNGHF,False
IPRC,False
APDSF,False
CNLHN,False
MLCOF,False
TEIHF,False
WDCTF,False
FFXXF,False
AFGVF,False
GRGR,False
RSVNS,False
NMTAF,False
RTRK,False
NKZFF,False
RSCZS,False
WAKHF,False
AMMPF,False
MCPB,False
VLMGF,False
RSBJS,False
PREIF,False
GPLS,False
GAEC,False
FPLPY,False
AYURF,False
SVNLY,False
ADTEF,False
ABKB,False
DOFSQ,False
KWGBF,False
UBSVF,False
IBAL,False
DMTTF,False
ANSU,False
CSNVF,False
NIDB,False
GPDB,False
SYHBF,False
RUMOF,False
DMZPY,False
AHIX,False
CQCQ,False
CEGHF,False
SKKLF,False
BNCC,False
RHILF,False
LRSRF,False
DNOPF,False
CTTQF,False
SNNC,False
KWTEF,False
ECRTF,False
BOMMF,False
CMPFF,False
AEPLF,False
KBDCF,False
COLCF,False
NENTY,False
BKEAF,False
LHUAF,False
TAKMF,False
KNFSF,False
POLBF,False
AVIFY,False
IMJN,False
CNWGQ,False
CLABF,False
MYTEF,False
SOOBF,False
RVVKS,False
PLXRF,False
RMRK,False
KPSGF,False
EEGI,False
OSGSF,False
EAXR,False
BKZHY,False
CNLPM,False
BCEFF,False
HLMMF,False
IPLY,False
LGMFF,False
TEUTF,False
JUVF,False
JPEH,False
BKYT,False
INOTF,False
TOOD,False
ENBBF,False
RCFFS,False
GRCU,False
KNBIF,False
VLKPF,False
OWCP,False
LTCN,False
CMHHF,False
EIPAF,False
AGRDF,False
LQMT,False
CNXS,False
SPDRF,False
CNDIF,False
NNRRF,False
SCGLF,False
JPUTF,False
SWRM,False
BKEAY,False
OPTGF,False
LBNW,False
RSCI,False
GBAXY,False
VPGLF,False
ALSI,False
CMDXF,False
OTSNS,False
SPLY,False
TBBC,False
KDCCF,False
CTXDF,False
KYHHY,False
EMMD,False
YUGVF,False
CNNRF,False
SFDMF,False
UOMO,False
BURCP,False
THVB,False
HOSHF,False
EMHXY,False
FRSB,False
IVATF,False
HDIH,False
SHHLF,False
SWZNF,False
GIGGF,False
MJIEF,False
DENKF,False
CYRD,False
KLGSY,False
FSWA,False
LBSI,False
HRIBF,False
HXOH,False
MEDH,False
DELHY,False
MDAV,False
IVCHF,False
GLGI,False
TCNT,False
MLPMF,False
HAWEM,False
WEMXF,False
XIACF,False
CBBI,False
TNREF,False
LCTC,False
HAITY,False
BOPO,False
BCOMF,False
CPVBF,False
ZKBEF,False
UNIV,False
GBNW,False
SFHLF,False
AHAHF,False
APRDM,False
MHSDF,False
RMTN,False
WLKBF,False
RBTEF,False
AOMUF,False
ASRRF,False
RSCBS,False
RHHVF,False
FSRPF,False
ZZLL,False
JKRO,False
YJGJ,False
SMPP,False
TKRFF,False
DDRIQ,False
JPXCF,False
IREMF,False
KRNGF,False
FRLOF,False
BLMWF,False
MSEZ,False
HHLKF,False
WLRMF,False
CEJOF,False
CKRVF,False
HRSR,False
FKCIF,False
DKSHF,False
IDBHF,False
LSDAF,False
RSRV,False
LNTO,False
CSAMF,False
RSSOS,False
SSNIF,False
NPACY,False
MEMI,False
ZICX,False
GWPD,False
FLXBF,False
IJPBF,False
NBRI,False
BPOPO,False
ASPXF,False
OERLY,False
UTDE,False
SURYY,False
ADAD,False
PLGNF,False
IPGGF,False
FBOP,False
GNCLF,False
MRPRF,False
ALPKF,False
AUEEF,False
HLNCF,False
RSSFF,False
KTITF,False
TNTMF,False
ABGOF,False
KBDHF,False
CGAM,False
XSVT,False
CYUNF,False
YIPI,False
WTKWY,False
KAYS,False
SHTDF,False
GLTC,False
ABMRF,False
ACRFF,False
PGOL,False
PVWRF,False
MSBC,False
PTCYY,False
HLTEF,False
VFDEF,False
ATDEF,False
EMHTF,False
UEPCN,False
AQIS,False
SFRI,False
KIROY,False
DWDZF,False
NNFSF,False
RVVAS,False
RSRBS,False
CAPB,False
RBCL,False
NRTHF,False
PNDLF,False
MRTI,False
UNADF,False
ACAZF,False
CHBH,False
FACO,False
CNIGP,False
STOHF,False
ORINY,False
AATV,False
CEHCF,False
SUTAF,False
CROTF,False
ICCRF,False
TKVR,False
SGBP,False
ZLDSF,False
ADRZY,False
ELXXF,False
IUSZF,False
ROSGQ,False
TSPG,False
ACWEF,False
SORHF,False
PRCX,False
APYP,False
NWGN,False
PVCT,False
GOCOF,False
AEMMF,False
BKOFF,False
WZZAF,False
YBCN,False
GUFAF,False
MYTHY,False
GLNLF,False
UBQU,False
RELM,False
DVFI,False
IMEXF,False
SEIGY,False
GDAR,False
ELIO,False
PNFTF,False
ALEAF,False
NOWG,False
FRFFF,False
CKDOF,False
EDFRF,False
DRCMF,False
CREVF,False
NRSDY,False
THOGF,False
HLLPF,False
AUMC,False
IDRSF,False
JPANF,False
FUNTF,False
TOLWF,False
AHFD,False
BDWBF,False
KLNG,False
HBRIY,False
LLESF,False
BAUFF,False
WANHY,False
NGCRY,False
GMND,False
TSYHY,False
CBAF,False
SMPFF,False
MRRLF,False
GCTAY,False
YCRM,False
IOGEF,False
CNNM,False
ESKEF,False
ICTEF,False
AZLAF,False
TLSNF,False
PPASF,False
KLKBF,False
CMGEF,False
AGOAF,False
SATOF,False
CLIFF,False
ELPKF,False
EAWD,False
ZIJMF,False
CSHX,False
BDMXF,False
INRD,False
VIVFS,False
DSITF,False
IUTBF,False
RCIT,False
WIBFF,False
APRU,False
CLSZF,False
SPRN,False
CPPTL,False
RSLWS,False
ASUUY,False
IAGX,False
BTLN,False
FCSUF,False
BYYLF,False
LISMF,False
ISVXF,False
CRNY,False
CPFXF,False
HMMR,False
IRMTF,False
OSGPS,False
KKPT,False
MNOIY,False
NKRKY,False
LGBS,False
MAXFF,False
PLHNF,False
VOPKY,False
MNKKQ,False
TRMLF,False
TETAB,False
ECSTF,False
ROKR,False
SYANY,False
HKTTF,False
FCRM,False
ASPD,False
MDIKY,False
FPMI,False
REAC,False
MOVYY,False
ISOL,False
TMPPF,False
PLYR,False
PLHCF,False
ULIHY,False
KNDGF,False
NZSTY,False
KGFTY,False
XYNO,False
FAMDF,False
ALEEF,False
ACRU,False
MYLKF,False
EFLS,False
ETSLF,False
BTOOQ,False
VIVQS,False
FMBV,False
VACBF,False
RDOIF,False
PFND,False
SVYSF,False
OPHLF,False
GDPEF,False
FLKDF,False
PZZPF,False
REAFS,False
MSGCF,False
OTKWS,False
GUOCY,False
KKUR,False
OMTK,False
CYVF,False
FEPTY,False
TBPMQ,False
CPSDF,False
HNFSB,False
NBCO,False
CHIL,True
EXCL,False
ARST,False
BUHF,False
OASMY,False
ACTL,False
MAGP,False
CSGU,False
ADIA,False
LXLLF,False
ITMSF,False
YAMCF,False
BNXAF,False
HFBK,False
SLLDY,False
MNGPF,False
761ESC037,False
IMNG,False
MAQAF,False
FXWZF,False
INAR,False
ARRNF,False
IDTHF,False
SMSZF,False
SWPFF,False
CVLFF,False
CRCCY,False
ASAM,False
CBCZ,False
MNVWF,False
HJGP,False
FGPR,False
PARXF,False
PMNXF,False
LNDPS,False
SHNMF,False
BMQZF,False
CKZAF,False
REATS,False
PRLX,False
POSAF,False
RVVQF,False
WSTM,False
DYRFF,False
MTVX,False
BDRAF,False
AAGH,False
TRXA,False
YTLPF,False
SWONF,False
YMATF,False
OTCKU,False
PHXHF,False
MHTUF,False
HPIFF,False
CRRFY,False
GNGXF,False
BKUCF,False
JPED,False
ISSPF,False
CYZN,False
CSWYY,False
EGTIF,False
NXGPY,False
IINTF,False
CPRGF,False
ARLCF,False
TRLDF,False
TTALF,False
CBSU,False
DLUEY,False
TRPEF,False
WOLWF,False
OGSNS,False
CRDE,False
CAIXY,False
NPONF,False
CIAHY,False
NNFTF,False
FFLO,False
SYCHF,False
DFDDF,False
CCIXF,False
ESSI,False
PSYC,False
SAUKF,False
NOEVF,False
MSUS,False
FRTD,False
BXEFF,False
SHHFF,False
PSTNY,False
SSSPF,False
SRUUF,False
RLLVF,False
SDXOF,False
SZCRF,False
AVLPQ,False
MNTHF,False
TKAYF,False
GIVPY,False
SRCU,False
SSNLF,False
ISHUF,False
NPSCY,False
BYCRF,False
DCOHF,False
ADHLF,False
ASTAQ,False
FSRL,False
PSORF,False
RRHHS,False
PNNB,False
CAPC,False
DLKGF,False
COUV,False
JRNGF,False
SENGF,False
SGUJ,False
LZENF,False
KNKZF,False
LAACZ,False
CHSTF,False
GRSXY,False
KURRY,False
AHAG,False
GMALF,False
ANPOF,False
VIPK,False
PLPRF,False
QEDN,False
SOLLF,False
GEGYF,False
NTTDF,False
ISHDF,False
LTEC,False
VGFUF,False
IUKSF,False
GUERF,False
MLNHF,False
SHCAY,False
MFGCF,False
YUTFF,False
MMSHY,False
SNGCF,False
EHPTP,False
GUNYF,False
LGYSF,False
NWMH,False
BSSMF,False
PEPXY,False
ANZLY,False
DECXF,False
RSECS,False
IRVDF,False
SKBSY,False
FNMAI,False
DLPX,False
HLUYY,False
BDGXF,False
CEVIY,False
MCBRF,False
OVTZ,False
UEMTF,False
KPOC,False
HPMM,False
KELRF,False
PEGHY,False
PWCRF,False
FNOEF,False
FVTI,False
PCRFF,False
TPRKY,False
MDCE,False
LTTC,False
CYYHF,False
BNYN,False
KWIPF,False
HLTY,False
AWKNF,False
SBSNF,False
ODYC,False
GBSMF,False
GPDNF,False
ARBTF,False
LWSIY,False
ATVXF,False
ROAOF,False
YMDAF,False
SRSG,False
STCB,False
GBEI,False
NLGCF,False
JAIRF,False
NSWEF,False
GKIN,False
PXCE,False
SWISF,False
IWGFF,False
WDFN,False
WUXAY,False
IPLNF,False
ARHRS,False
ARPRF,False
NUMIF,False
BHACU,False
CYRB,False
SVBT,False
BNDSF,False
QYOUF,False
SMTGF,False
CZMWY,False
TKMO,False
AITUY,False
CEAI,False
SKKFF,False
ANDGF,False
WKRCF,False
KNAMF,False
OTMN,False
ELEZY,False
PFTI,False
QCPC,False
EFRMF,False
DEENF,False
MPNGF,False
CDNUF,False
LDBTY,False
JMPLF,False
SCVUF,False
DIAAF,False
MDRSF,False
NWTNY,False
OVHFF,False
ALPE,False
AFTPY,False
BAMXF,False
YOKEY,False
FNBLF,False
YRBAF,False
SYXXF,False
IEMIF,False
HCHDY,False
SNNAQ,False
NSHRF,False
FNOXF,False
PITAF,False
FTRRF,False
TWRFF,False
BTGHF,False
FUJHF,False
CZAVF,False
MDEA,False
JJETF,False
KLKNF,False
WOBK,False
TGCM,False
EEVVF,False
CKNHY,False
MTSAF,False
CNNWQ,False
ETII,False
DTRC,False
WUXIF,False
KINUF,False
PKLE,False
OTSDS,False
ONEI,False
SPSTF,False
IHPCF,False
ELRXF,False
WHSPF,False
FEGDF,False
MLLGF,False
SGBAF,False
ZHUZY,False
LUKEF,False
SCYT,False
ASGLF,False
PCOLF,False
BNCZF,False
TIEMF,False
BCMKF,False
AMADY,False
TPBTF,False
CAJFF,False
BDIMF,False
MRPMF,False
AXFRF,False
BARUF,False
QRNNF,False
AVCVF,False
SMWFF,False
WSSE,False
FCCTO,False
HCLHF,False
NSHKF,False
CLCS,False
MDIN,False
EAATF,False
PMSO,False
HIRU,False
SZGPF,False
NWIFF,False
DMRRP,False
BMCLF,False
ASMOF,False
LHRP,False
SNSUF,False
DETRF,False
JSZWF,False
FLMP,False
ARHES,False
ROKK,False
HEITF,False
NNUTU,False
CVHIF,False
CTHZ,False
RFXRF,False
EXCH,False
TAPM,False
PROT,False
SMPNY,False
PRDL,False
TBVPF,False
TSRR,False
PSZKY,False
SITS,False
APNYF,False
BFLBF,False
JWCTF,False
AUGG,False
BKLIF,False
VTSHY,False
INFFF,False
GPTC,False
RSBPS,False
RINIY,False
FRSHY,False
SHUFF,False
TCAPF,False
SAFRY,False
AHCHY,False
MBDC,False
WRTBY,False
NHKFF,False
CRMBQ,False
UUICF,False
SNWR,False
DTCGF,False
FRACF,False
GEGP,False
KEIBF,False
SLZNF,False
JDCMF,False
SRAFF,False
WCUI,False
GIPL,False
ATYG,False
RSETS,False
KGSPF,False
NISUY,False
ALBKY,False
TMRAY,False
PSRYF,False
VTSCY,False
SSOK,False
IVBUF,False
NWSLL,False
WMGR,False
BEEI,False
SEBNF,False
ADEC,False
TSOI,False
KMRIF,False
CHLSY,False
RCPIQ,False
CHMOF,False
SSNNF,False
SNRG,False
ERELY,False
KOBNF,False
TEVNF,False
PVBK,False
EVTK,False
SHNXY,False
AVNY,False
NPRFF,False
TMFXF,False
SBFFF,False
SFFFF,False
STCC,False
EXER,False
NTPY,False
MBGFF,False
NEXOF,False
TRBO,False
SRSCQ,False
TPPPF,False
NEWUF,False
IBIN,False
OMVKY,False
VMSXF,False
XTMM,False
IARLF,False
XANAF,False
ECGFF,False
OTTEF,False
SZLMY,False
EMSWF,False
JRJRQ,False
SVCBF,False
MGPUF,False
ISNPY,False
TMTMF,False
MWTRF,False
CEPPF,False
ORGH,False
BSLAF,False
QQFSF,False
CRYYF,False
GRGG,False
CRPHY,False
OMGGF,False
SNRS,False
OEGFF,False
MULXF,False
ADVOF,False
EFTI,False
ABBAF,False
RWGI,False
ANVV,False
IRME,False
PRKV,False
RSEAS,False
BNCOY,False
BBSEY,False
PHPYF,False
ACMC,False
MXVAF,False
TMSPF,False
EACTF,False
PNDZF,False
RITT,False
AMEFF,False
SSEXF,False
PABN,False
ZRVT,False
PIGEF,False
CGASY,False
NNDIF,False
VRDSF,False
MLLUY,False
WIRX,False
OHBTF,False
RLAB,False
FTHCY,False
LNNNF,False
SNAVF,False
AZZUF,False
HRDIL,False
GTMEF,False
FRZT,False
RVHDS,False
ARVEF,False
CNICF,False
TFAOF,False
SSGOF,False
DMPBF,False
LNLHF,False
UBEOF,False
ADLI,False
WRMCF,False
ASAIF,False
ROYUF,False
INQD,False
AFBG,False
PCNT,False
OPMC,False
RARMF,False
LANZ,False
TMGY,False
MSLM,False
RFLFF,False
GNTOF,False
TSORF,False
SRRLF,False
PFSF,False
WESC,False
TOPRF,False
MONTF,False
IESCF,False
FILG,False
BBVXF,False
IEQFF,False
ONCI,False
ISSSF,False
EXPL,False
QUISF,False
BLMS,False
LCMRF,False
IGPYF,False
KNCAF,False
DKSSF,False
MEIEF,False
FTFI,False
PCFNF,False
MMSBF,False
PNGB,False
WIGBY,False
IMPZY,False
CAMLF,False
AZMTF,False
TXSP,False
AURT,False
SZOXF,False
WLWHF,False
FBVA,False
CNLLF,False
TAATF,False
FUBAF,False
SOTGY,False
SMTUF,False
EFGXY,False
BMRTF,False
VOAXF,False
GLBR,False
EFGSY,False
PNDXF,False
MCHN,False
USOPY,False
TKRLF,False
NPPSF,False
BBKCF,False
PSDNF,False
TAPCF,False
RTWFF,False
JCYGY,False
KUBTF,False
CORFF,False
ULSP,False
SVNJ,False
TSRUF,False
ISHRF,False
FRNRF,False
RVLWF,False
TOTDF,False
CIBN,False
EVOTF,False
GPACF,False
GNFTF,False
LMPMF,False
GCFB,False
DKTS,False
PNYTF,False
RTMNF,False
BAKBF,False
VIPV,False
BLILF,False
SHZNY,False
JPMTF,False
XCPL,False
PSSR,False
TTNNF,False
RCTY,False
CMFO,False
ELOAF,False
VTRLY,False
PYCMF,False
IENT,False
MXLGF,False
BBYLF,False
CCDOF,False
LHARF,False
RSLVS,False
ADPXF,False
IFSUF,False
PSWW,False
ASCOF,False
UPLCQ,False
MBGNF,False
WLAN,False
LTSF,False
BZTAF,False
ZDGGF,False
TLRS,False
BWSTF,False
CIGMF,False
PTMSY,False
MNFSF,False
INPOY,False
SMWZF,False
RCKHF,False
KMRSF,False
NHCZF,False
PGQWF,False
TIDE,False
MEIYF,False
LQAVF,False
RINIF,False
REEEF,False
DDDX,False
PTTN,False
AHVDS,False
BMMCF,False
ERKH,False
HCBN,False
HYHY,False
GXRFF,False
GWSN,False
BNSFF,False
SFBE,False
BWXXF,False
TNLIF,False
KLYG,False
ISUUF,False
GCCVF,False
RDEGF,False
SBOEY,False
QSJC,False
XINXF,False
WNWSF,False
IXLCF,False
PRHB,False
CAPFF,False
BMLWF,False
SATT,False
CHAG,False
SGSPF,False
OJOC,False
XTMTF,False
QIFTF,False
EOHDF,False
PDGO,False
GTOFF,False
WHKA,False
RAEWF,False
IUAGF,False
ARVY,False
ODFJF,False
XRXH,False
STGAF,False
SNCPF,False
NTFY,False
EUOT,False
WMXCF,False
CSVI,False
HTCXF,False
CRTG,False
INBC,False
DVCMY,False
IQSHF,False
AHVBS,False
VLMTY,False
SUPIF,False
RBRXF,False
DKILF,False
OSEHF,False
XMMEF,False
MSMGF,False
SQIDF,False
VRNOF,False
SNBIF,False
FLIDY,False
MDMLF,False
FNMFM,False
BBTT,False
PUDA,False
RANJY,False
IAFNF,False
RTGGF,False
MIMZF,False
PCPJ,False
MXTSF,False
PURT,False
RBGPF,False
RTPPF,False
HSTXF,False
GBMRF,False
TDYT,False
HLBYL,False
VPHIF,False
CLTEF,False
KNTNF,False
CTVIF,False
GNCNF,False
CUYRF,False
KGDEY,False
